Código INE;Municipio;Provincia;Comunidad/ciudad autónoma
09386;Torrecilla del Monte;Burgos;Castilla y León
40204;Torrecilla del Pinar;Segovia;Castilla y León
44222;Torrecilla del Rebollar;Teruel;Aragón
26151;Torrecilla en Cameros;La Rioja;La Rioja
26152;Torrecilla sobre Alesanco;La Rioja;La Rioja
10186;Torrecillas de la Tiesa;Cáceres;Extremadura
19277;Torrecuadrada de Molina;Guadalajara;Castilla-La Mancha
19278;Torrecuadradilla;Guadalajara;Castilla-La Mancha
23086;Torredelcampo;Jaén;Andalucía
43153;Torredembarra;Tarragona;Cataluña/Catalunya
23087;Torredonjimeno;Jaén;Andalucía
25228;Torrefarrera;Lleida;Cataluña/Catalunya
25907;Torrefeta i Florejacs;Lleida;Cataluña/Catalunya
09387;Torregalindo;Burgos;Castilla y León
49221;Torregamones;Zamora;Castilla y León
25230;Torregrossa;Lleida;Cataluña/Catalunya
50259;Torrehermosa;Zaragoza;Aragón
40205;Torreiglesias;Segovia;Castilla y León
28148;Torrejón de Ardoz;Madrid;Comunidad de Madrid
28149;Torrejón de la Calzada;Madrid;Comunidad de Madrid
28150;Torrejón de Velasco;Madrid;Comunidad de Madrid
19280;Torrejón del Rey;Guadalajara;Castilla-La Mancha
10190;Torrejón el Rubio;Cáceres;Extremadura
10189;Torrejoncillo;Cáceres;Extremadura
16211;Torrejoncillo del Rey;Cuenca;Castilla-La Mancha
44226;Torrelacárcel;Teruel;Aragón
28151;Torrelaguna;Madrid;Comunidad de Madrid
25231;Torrelameu;Lleida;Cataluña/Catalunya
50260;Torrelapaja;Zaragoza;Aragón
09388;Torrelara;Burgos;Castilla y León
39087;Torrelavega;Cantabria;Cantabria
08287;Torrelavit;Barcelona;Cataluña/Catalunya
46243;Torrella;València/Valencia;Comunitat Valenciana
50261;Torrellas;Zaragoza;Aragón
08288;Torrelles de Foix;Barcelona;Cataluña/Catalunya
08289;Torrelles de Llobregat;Barcelona;Cataluña/Catalunya
47171;Torrelobatón;Valladolid;Castilla y León
28152;Torrelodones;Madrid;Comunidad de Madrid
03132;Torremanzanas/La Torre de les Maçanes;Alacant/Alicante;Comunitat Valenciana
06132;Torremayor;Badajoz;Extremadura
06133;Torremejía;Badajoz;Extremadura
10191;Torremenga;Cáceres;Extremadura
10192;Torremocha;Cáceres;Extremadura
19281;Torremocha de Jadraque;Guadalajara;Castilla-La Mancha
28153;Torremocha de Jarama;Madrid;Comunidad de Madrid
44228;Torremocha de Jiloca;Teruel;Aragón
19282;Torremocha del Campo;Guadalajara;Castilla-La Mancha
19283;Torremocha del Pinar;Guadalajara;Castilla-La Mancha
19284;Torremochuela;Guadalajara;Castilla-La Mancha
29901;Torremolinos;Málaga;Andalucía
26154;Torremontalbo;La Rioja;La Rioja
34184;Torremormojón;Palencia;Castilla y León
17197;Torrent;Girona;Cataluña/Catalunya
46244;Torrent;València/Valencia;Comunitat Valenciana
22234;Torrente de Cinca;Huesca;Aragón
13085;Torrenueva;Ciudad Real;Castilla-La Mancha
18916;Torrenueva Costa;Granada;Andalucía
10193;Torreorgaz;Cáceres;Extremadura
30037;Torre-Pacheco;Murcia;Región de Murcia
09389;Torrepadre;Burgos;Castilla y León
23088;Torreperogil;Jaén;Andalucía
10194;Torrequemada;Cáceres;Extremadura
23090;Torres;Jaén;Andalucía
23091;Torres de Albánchez;Jaén;Andalucía
44229;Torres de Albarracín;Teruel;Aragón
22235;Torres de Alcanadre;Huesca;Aragón
22236;Torres de Barbués;Huesca;Aragón
50262;Torres de Berrellén;Zaragoza;Aragón
28154;Torres de la Alameda;Madrid;Comunidad de Madrid
25232;Torres de Segre;Lleida;Cataluña/Catalunya
49222;Torres del Carrizal;Zamora;Castilla y León
31231;Torres del Río;Navarra;Comunidad Foral de Navarra
46245;Torres Torres;València/Valencia;Comunitat Valenciana
09390;Torresandino;Burgos;Castilla y León
47172;Torrescárcela;Valladolid;Castilla y León
25233;Torre-serona;Lleida;Cataluña/Catalunya
37327;Torresmenudas;Salamanca;Castilla y León
44230;Torrevelilla;Teruel;Aragón
03133;Torrevieja;Alacant/Alicante;Comunitat Valenciana
45172;Torrico;Toledo;Castilla-La Mancha
44231;Torrijas;Teruel;Aragón
50263;Torrijo de la Cañada;Zaragoza;Aragón
44232;Torrijo del Campo;Teruel;Aragón
45173;Torrijos;Toledo;Castilla-La Mancha
17198;Torroella de Fluvià;Girona;Cataluña/Catalunya
17199;Torroella de Montgrí;Girona;Cataluña/Catalunya
43154;Torroja del Priorat;Tarragona;Cataluña/Catalunya
29091;Torrox;Málaga;Andalucía
19285;Torrubia;Guadalajara;Castilla-La Mancha
42187;Torrubia de Soria;Soria;Castilla y León
16212;Torrubia del Campo;Cuenca;Castilla-La Mancha
16213;Torrubia del Castillo;Cuenca;Castilla-La Mancha
17200;Tortellà;Girona;Cataluña/Catalunya
19286;Tórtola de Henares;Guadalajara;Castilla-La Mancha
05246;Tórtoles;Ávila;Castilla y León
09391;Tórtoles de Esgueva;Burgos;Castilla y León
43155;Tortosa;Tarragona;Cataluña/Catalunya
19287;Tortuera;Guadalajara;Castilla-La Mancha
19288;Tortuero;Guadalajara;Castilla-La Mancha
18179;Torvizcón;Granada;Andalucía
09392;Tosantos;Burgos;Castilla y León
17201;Toses;Girona;Cataluña/Catalunya
50264;Tosos;Zaragoza;Aragón
17202;Tossa de Mar;Girona;Cataluña/Catalunya
29092;Totalán;Málaga;Andalucía
30039;Totana;Murcia;Región de Murcia
45174;Totanés;Toledo;Castilla-La Mancha
15085;Touro;A Coruña;Galicia
46246;Tous;València/Valencia;Comunitat Valenciana
27061;Trabada;Lugo;Galicia
24171;Trabadelo;León;Castilla y León
37328;Trabanca;Salamanca;Castilla y León
49223;Trabazos;Zamora;Castilla y León
16215;Tragacete;Cuenca;Castilla-La Mancha
19289;Traíd;Guadalajara;Castilla-La Mancha
12121;Traiguera;Castelló/Castellón;Comunitat Valenciana
44234;Tramacastiel;Teruel;Aragón
44235;Tramacastilla;Teruel;Aragón
22239;Tramaced;Huesca;Aragón
06134;Trasierra;Badajoz;Extremadura
32082;Trasmiras;Ourense;Galicia
50265;Trasmoz;Zaragoza;Aragón
50266;Trasobares;Zaragoza;Aragón
47173;Traspinedo;Valladolid;Castilla y León
15086;Trazo;A Coruña;Galicia
11037;Trebujena;Cádiz;Andalucía
49224;Trefacio;Zamora;Castilla y León
37329;Tremedal de Tormes;Salamanca;Castilla y León
25234;Tremp;Lleida;Cataluña/Catalunya
28903;Tres Cantos;Madrid;Comunidad de Madrid
40207;Trescasas;Segovia;Castilla y León
16216;Tresjuncos;Cuenca;Castilla-La Mancha
09394;Trespaderne;Burgos;Castilla y León
39088;Tresviso;Cantabria;Cantabria
42188;Trévago;Soria;Castilla y León
18180;Trevélez;Granada;Andalucía
26155;Treviana;La Rioja;La Rioja
27062;Triacastela;Lugo;Galicia
16217;Tribaldos;Cuenca;Castilla-La Mancha
26157;Tricio;La Rioja;La Rioja
21070;Trigueros;Huelva;Andalucía
47174;Trigueros del Valle;Valladolid;Castilla y León
19290;Trijueque;Guadalajara;Castilla-La Mancha
19291;Trillo;Guadalajara;Castilla-La Mancha
34185;Triollo;Palencia;Castilla y León
44236;Tronchón;Teruel;Aragón
24172;Truchas;León;Castilla y León
48087;Trucios-Turtzioz;Bizkaia;País Vasco/Euskadi
06135;Trujillanos;Badajoz;Extremadura
10195;Trujillo;Cáceres;Extremadura
09395;Tubilla del Agua;Burgos;Castilla y León
09396;Tubilla del Lago;Burgos;Castilla y León
39089;Tudanca;Cantabria;Cantabria
31232;Tudela;Navarra;Comunidad Foral de Navarra
47175;Tudela de Duero;Valladolid;Castilla y León
26158;Tudelilla;La Rioja;La Rioja
46247;Tuéjar;València/Valencia;Comunitat Valenciana
36055;Tui;Pontevedra;Galicia
35030;Tuineje;Las Palmas;Canarias
31233;Tulebras;Navarra;Comunidad Foral de Navarra
24173;Turcia;León;Castilla y León
40208;Turégano;Segovia;Castilla y León
46248;Turís;València/Valencia;Comunitat Valenciana
45175;Turleque;Toledo;Castilla-La Mancha
18181;Turón;Granada;Andalucía
04093;Turre;Almería;Andalucía
04094;Turrillas;Almería;Andalucía
23092;Úbeda;Jaén;Andalucía
48088;Ubide;Bizkaia;País Vasco/Euskadi
11038;Ubrique;Cádiz;Andalucía
31234;Ucar;Navarra;Comunidad Foral de Navarra
19293;Uceda;Guadalajara;Castilla-La Mancha
42189;Ucero;Soria;Castilla y León
16218;Uclés;Cuenca;Castilla-La Mancha
39090;Udías;Cantabria;Cantabria
48065;Ugao-Miraballes;Bizkaia;País Vasco/Euskadi
45176;Ugena;Toledo;Castilla-La Mancha
18182;Ugíjar;Granada;Andalucía
31123;Uharte Arakil;Navarra;Comunidad Foral de Navarra
19294;Ujados;Guadalajara;Castilla-La Mancha
31235;Ujué/Uxue;Navarra;Comunidad Foral de Navarra
30040;Ulea;Murcia;Región de Murcia
04095;Uleila del Campo;Almería;Andalucía
17204;Ullà;Girona;Cataluña/Catalunya
08290;Ullastrell;Barcelona;Cataluña/Catalunya
17205;Ullastret;Girona;Cataluña/Catalunya
43156;Ulldecona;Tarragona;Cataluña/Catalunya
43157;Ulldemolins;Tarragona;Cataluña/Catalunya
17203;Ultramort;Girona;Cataluña/Catalunya
31236;Ultzama;Navarra;Comunidad Foral de Navarra
41094;Umbrete;Sevilla;Andalucía
05249;Umbrías;Ávila;Castilla y León
50267;Uncastillo;Zaragoza;Aragón
31237;Unciti;Navarra;Comunidad Foral de Navarra
50268;Undués de Lerda;Zaragoza;Aragón
31238;Unzué/Untzue;Navarra;Comunidad Foral de Navarra
16219;Uña;Cuenca;Castilla-La Mancha
49225;Uña de Quintana;Zamora;Castilla y León
09398;Úrbel del Castillo;Burgos;Castilla y León
45177;Urda;Toledo;Castilla-La Mancha
31239;Urdazubi/Urdax;Navarra;Comunidad Foral de Navarra
31240;Urdiain;Navarra;Comunidad Foral de Navarra
24174;Urdiales del Páramo;León;Castilla y León
48089;Urduliz;Bizkaia;País Vasco/Euskadi
48074;Urduña/Orduña;Bizkaia;País Vasco/Euskadi
01054;Urkabustaiz;Araba/Álava;País Vasco/Euskadi
20072;Urnieta;Gipuzkoa;País Vasco/Euskadi
47177;Urones de Castroponce;Valladolid;Castilla y León
04096;Urrácal;Almería;Andalucía
31241;Urraul Alto;Navarra;Comunidad Foral de Navarra
31242;Urraul Bajo;Navarra;Comunidad Foral de Navarra
44237;Urrea de Gaén;Teruel;Aragón
50269;Urrea de Jalón;Zaragoza;Aragón
20077;Urretxu;Gipuzkoa;País Vasco/Euskadi
50270;Urriés;Zaragoza;Aragón
31244;Urroz;Navarra;Comunidad Foral de Navarra
31243;Urroz-Villa;Navarra;Comunidad Foral de Navarra
47178;Urueña;Valladolid;Castilla y León
40210;Urueñas;Segovia;Castilla y León
26160;Uruñuela;La Rioja;La Rioja
17206;Urús;Girona;Cataluña/Catalunya
31245;Urzainqui/Urzainki;Navarra;Comunidad Foral de Navarra
06136;Usagre;Badajoz;Extremadura
50271;Used;Zaragoza;Aragón
12122;Useras/Les Useres;Castelló/Castellón;Comunitat Valenciana
20073;Usurbil;Gipuzkoa;País Vasco/Euskadi
19296;Utande;Guadalajara;Castilla-La Mancha
50272;Utebo;Zaragoza;Aragón
31246;Uterga;Navarra;Comunidad Foral de Navarra
46249;Utiel;València/Valencia;Comunitat Valenciana
41095;Utrera;Sevilla;Andalucía
44238;Utrillas;Teruel;Aragón
31247;Uztárroz/Uztarroze;Navarra;Comunidad Foral de Navarra
08291;Vacarisses;Barcelona;Cataluña/Catalunya
42190;Vadillo;Soria;Castilla y León
49226;Vadillo de la Guareña;Zamora;Castilla y León
05251;Vadillo de la Sierra;Ávila;Castilla y León
09400;Vadocondes;Burgos;Castilla y León
24185;Val de San Lorenzo;León;Castilla y León
50274;Val de San Martín;Zaragoza;Aragón
39095;Val de San Vicente;Cantabria;Cantabria
15088;Val do Dubra;A Coruña;Galicia
44239;Valacloche;Teruel;Aragón
44240;Valbona;Teruel;Aragón
47179;Valbuena de Duero;Valladolid;Castilla y León
34186;Valbuena de Pisuerga;Palencia;Castilla y León
49227;Valcabado;Zamora;Castilla y León
39091;Valdáliga;Cantabria;Cantabria
28155;Valdaracete;Madrid;Comunidad de Madrid
19297;Valdarachas;Guadalajara;Castilla-La Mancha
10196;Valdastillas;Cáceres;Extremadura
44241;Valdealgorfa;Teruel;Aragón
09403;Valdeande;Burgos;Castilla y León
47180;Valdearcos de la Vega;Valladolid;Castilla y León
19298;Valdearenas;Guadalajara;Castilla-La Mancha
19299;Valdeavellano;Guadalajara;Castilla-La Mancha
42191;Valdeavellano de Tera;Soria;Castilla y León
28156;Valdeavero;Madrid;Comunidad de Madrid
19300;Valdeaveruelo;Guadalajara;Castilla-La Mancha
06137;Valdecaballeros;Badajoz;Extremadura
10197;Valdecañas de Tajo;Cáceres;Extremadura
37330;Valdecarros;Salamanca;Castilla y León
05252;Valdecasa;Ávila;Castilla y León
19301;Valdeconcha;Guadalajara;Castilla-La Mancha
44243;Valdecuenca;Teruel;Aragón
49228;Valdefinjas;Zamora;Castilla y León
24175;Valdefresno;León;Castilla y León
10198;Valdefuentes;Cáceres;Extremadura
37331;Valdefuentes de Sangusín;Salamanca;Castilla y León
24176;Valdefuentes del Páramo;León;Castilla y León
02075;Valdeganga;Albacete;Castilla-La Mancha
42192;Valdegeña;Soria;Castilla y León
01055;Valdegovía/Gaubea;Araba/Álava;País Vasco/Euskadi
19302;Valdegrudas;Guadalajara;Castilla-La Mancha
37332;Valdehijaderos;Salamanca;Castilla y León
50273;Valdehorna;Zaragoza;Aragón
10199;Valdehúncar;Cáceres;Extremadura
06901;Valdelacalzada;Badajoz;Extremadura
37333;Valdelacasa;Salamanca;Castilla y León
10200;Valdelacasa de Tajo;Cáceres;Extremadura
37334;Valdelageve;Salamanca;Castilla y León
42193;Valdelagua del Cerro;Soria;Castilla y León
28157;Valdelaguna;Madrid;Comunidad de Madrid
21071;Valdelarco;Huelva;Andalucía
19303;Valdelcubo;Guadalajara;Castilla-La Mancha
44244;Valdelinares;Teruel;Aragón
37335;Valdelosa;Salamanca;Castilla y León
44245;Valdeltormo;Teruel;Aragón
24177;Valdelugueros;León;Castilla y León
26161;Valdemadera;La Rioja;La Rioja
42194;Valdemaluque;Soria;Castilla y León
28158;Valdemanco;Madrid;Comunidad de Madrid
13086;Valdemanco del Esteras;Ciudad Real;Castilla-La Mancha
28159;Valdemaqueda;Madrid;Comunidad de Madrid
16224;Valdemeca;Cuenca;Castilla-La Mancha
37336;Valdemierque;Salamanca;Castilla y León
24178;Valdemora;León;Castilla y León
10201;Valdemorales;Cáceres;Extremadura
28160;Valdemorillo;Madrid;Comunidad de Madrid
16225;Valdemorillo de la Sierra;Cuenca;Castilla-La Mancha
28161;Valdemoro;Madrid;Comunidad de Madrid
16227;Valdemoro-Sierra;Cuenca;Castilla-La Mancha
42195;Valdenebro;Soria;Castilla y León
47181;Valdenebro de los Valles;Valladolid;Castilla y León
19304;Valdenuño Fernández;Guadalajara;Castilla-La Mancha
10202;Valdeobispo;Cáceres;Extremadura
39092;Valdeolea;Cantabria;Cantabria
16228;Valdeolivas;Cuenca;Castilla-La Mancha
34189;Valdeolmillos;Palencia;Castilla y León
28162;Valdeolmos-Alalpardo;Madrid;Comunidad de Madrid
13087;Valdepeñas;Ciudad Real;Castilla-La Mancha
23093;Valdepeñas de Jaén;Jaén;Andalucía
19305;Valdepeñas de la Sierra;Guadalajara;Castilla-La Mancha
24179;Valdepiélago;León;Castilla y León
28163;Valdepiélagos;Madrid;Comunidad de Madrid
24180;Valdepolo;León;Castilla y León
42196;Valdeprado;Soria;Castilla y León
39093;Valdeprado del Río;Cantabria;Cantabria
40211;Valdeprados;Segovia;Castilla y León
24181;Valderas;León;Castilla y León
34190;Valderrábano;Palencia;Castilla y León
19306;Valderrebollo;Guadalajara;Castilla-La Mancha
39094;Valderredible;Cantabria;Cantabria
24182;Valderrey;León;Castilla y León
44246;Valderrobres;Teruel;Aragón
42197;Valderrodilla;Soria;Castilla y León
37337;Valderrodrigo;Salamanca;Castilla y León
18914;Valderrubio;Granada;Andalucía
24183;Valderrueda;León;Castilla y León
33034;Valdés;Asturias;Principado de Asturias
24184;Valdesamario;León;Castilla y León
49229;Valdescorriel;Zamora;Castilla y León
19307;Valdesotos;Guadalajara;Castilla-La Mancha
47182;Valdestillas;Valladolid;Castilla y León
06138;Valdetorres;Badajoz;Extremadura
28164;Valdetorres de Jarama;Madrid;Comunidad de Madrid
16902;Valdetórtola;Cuenca;Castilla-La Mancha
34192;Valde-Ucieza;Palencia;Castilla y León
40212;Valdevacas de Montejo;Segovia;Castilla y León
40213;Valdevacas y Guijar;Segovia;Castilla y León
45179;Valdeverdeja;Toledo;Castilla-La Mancha
24187;Valdevimbre;León;Castilla y León
09405;Valdezate;Burgos;Castilla y León
28165;Valdilecha;Madrid;Comunidad de Madrid
09406;Valdorros;Burgos;Castilla y León
15087;Valdoviño;A Coruña;Galicia
37338;Valdunciel;Salamanca;Castilla y León
47183;Valdunquillo;Valladolid;Castilla y León
46250;València;València/Valencia;Comunitat Valenciana
10203;Valencia de Alcántara;Cáceres;Extremadura
24188;Valencia de Don Juan;León;Castilla y León
06139;Valencia de las Torres;Badajoz;Extremadura
06140;Valencia del Mombuey;Badajoz;Extremadura
06141;Valencia del Ventoso;Badajoz;Extremadura
41096;Valencina de la Concepción;Sevilla;Andalucía
14063;Valenzuela;Córdoba;Andalucía
13088;Valenzuela de Calatrava;Ciudad Real;Castilla-La Mancha
37339;Valero;Salamanca;Castilla y León
22242;Valfarta;Huesca;Aragón
19308;Valfermoso de Tajuña;Guadalajara;Castilla-La Mancha
36056;Valga;Pontevedra;Galicia
26162;Valgañón;La Rioja;La Rioja
19309;Valhermoso;Guadalajara;Castilla-La Mancha
16231;Valhermoso de la Fuente;Cuenca;Castilla-La Mancha
44247;Valjunquera;Teruel;Aragón
12124;Vall d'Alba;Castelló/Castellón;Comunitat Valenciana
12125;Vall de Almonacid;Castelló/Castellón;Comunitat Valenciana
25901;Vall de Cardós;Lleida;Cataluña/Catalunya
03136;Vall de Gallinera;Alacant/Alicante;Comunitat Valenciana
46251;Vallada;València/Valencia;Comunitat Valenciana
47186;Valladolid;Valladolid;Castilla y León
46252;Vallanca;València/Valencia;Comunitat Valenciana
09408;Vallarta de Bureba;Burgos;Castilla y León
12123;Vallat;Castelló/Castellón;Comunitat Valenciana
08292;Vallbona d'Anoia;Barcelona;Cataluña/Catalunya
25238;Vallbona de les Monges;Lleida;Cataluña/Catalunya
08293;Vallcebre;Barcelona;Cataluña/Catalunya
43158;Vallclara;Tarragona;Cataluña/Catalunya
07063;Valldemossa;Illes Balears;Illes Balears
29093;Valle de Abdalajís;Málaga;Andalucía
22243;Valle de Bardají;Huesca;Aragón
34196;Valle de Cerrato;Palencia;Castilla y León
31086;Valle de Egüés/Eguesibar;Navarra;Comunidad Foral de Navarra
22901;Valle de Hecho;Huesca;Aragón
06146;Valle de la Serena;Badajoz;Extremadura
09904;Valle de las Navas;Burgos;Castilla y León
22244;Valle de Lierp;Huesca;Aragón
09908;Valle de Losa;Burgos;Castilla y León
09409;Valle de Manzanedo;Burgos;Castilla y León
06147;Valle de Matamoros;Badajoz;Extremadura
09410;Valle de Mena;Burgos;Castilla y León
09411;Valle de Oca;Burgos;Castilla y León
31194;Valle de Ollo/Ollaran;Navarra;Comunidad Foral de Navarra
06148;Valle de Santa Ana;Badajoz;Extremadura
09902;Valle de Santibáñez;Burgos;Castilla y León
09905;Valle de Sedano;Burgos;Castilla y León
40218;Valle de Tabladillo;Segovia;Castilla y León
09412;Valle de Tobalina;Burgos;Castilla y León
48080;Valle de Trápaga-Trapagaran;Bizkaia;País Vasco/Euskadi
09413;Valle de Valdebezana;Burgos;Castilla y León
09414;Valle de Valdelaguna;Burgos;Castilla y León
09415;Valle de Valdelucio;Burgos;Castilla y León
39101;Valle de Villaverde;Cantabria;Cantabria
31260;Valle de Yerri/Deierri;Navarra;Comunidad Foral de Navarra
09416;Valle de Zamanzas;Burgos;Castilla y León
34902;Valle del Retortillo;Palencia;Castilla y León
18907;Valle del Zalabí;Granada;Andalucía
38049;Valle Gran Rey;Santa Cruz de Tenerife;Canarias
24191;Vallecillo;León;Castilla y León
38050;Vallehermoso;Santa Cruz de Tenerife;Canarias
09417;Vallejera;Burgos;Castilla y León
37343;Vallejera de Riofrío;Salamanca;Castilla y León
40219;Vallelado;Segovia;Castilla y León
40220;Valleruela de Pedraza;Segovia;Castilla y León
40221;Valleruela de Sepúlveda;Segovia;Castilla y León
46253;Vallés;València/Valencia;Comunitat Valenciana
09418;Valles de Palenzuela;Burgos;Castilla y León
49230;Vallesa de la Guareña;Zamora;Castilla y León
35032;Valleseco;Las Palmas;Canarias
25240;Vallfogona de Balaguer;Lleida;Cataluña/Catalunya
17170;Vallfogona de Ripollès;Girona;Cataluña/Catalunya
43159;Vallfogona de Riucorb;Tarragona;Cataluña/Catalunya
08294;Vallgorguina;Barcelona;Cataluña/Catalunya
12127;Vallibona;Castelló/Castellón;Comunitat Valenciana
08295;Vallirana;Barcelona;Cataluña/Catalunya
17209;Vall-llobrega;Girona;Cataluña/Catalunya
43160;Vallmoll;Tarragona;Cataluña/Catalunya
08296;Vallromanes;Barcelona;Cataluña/Catalunya
43161;Valls;Tarragona;Cataluña/Catalunya
09419;Valluércanes;Burgos;Castilla y León
50275;Valmadrid;Zaragoza;Aragón
09407;Valmala;Burgos;Castilla y León
45180;Valmojado;Toledo;Castilla-La Mancha
18183;Válor;Granada;Andalucía
47184;Valoria la Buena;Valladolid;Castilla y León
50276;Valpalmas;Zaragoza;Aragón
37340;Valsalabroso;Salamanca;Castilla y León
16234;Valsalobre;Cuenca;Castilla-La Mancha
40214;Valseca;Segovia;Castilla y León
14064;Valsequillo;Córdoba;Andalucía
35031;Valsequillo de Gran Canaria;Las Palmas;Canarias
19310;Valtablado del Río;Guadalajara;Castilla-La Mancha
